,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,"@OwainAlty I think if covid is listed on the death certificate as either primary or contributory cause, it goes dow… https://t.co/fBpStM7nS8",FALSE,0,OwainAlty,02/01/2021 22:22,TRUE,1.35E+18,1.35E+18,3394509993,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RipleyPhoto,0,FALSE,FALSE,NA,NA
2,RT @WFLA: California funeral homes run out of space as COVID-19 rages https://t.co/fZHlWmdAJV https://t.co/p906RmCNvI,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ianto_back2_TW,1,TRUE,FALSE,NA,NA
3,@AllMightyYo They was doing COVID test I think,FALSE,0,AllMightyYo,02/01/2021 22:22,FALSE,1.35E+18,1.35E+18,399677246,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jovani2rivas,0,FALSE,FALSE,NA,NA
4,We have to win tomorrow at all costs. There is zero excuses to hide behind given City will have 5 starters missing due to covid,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The8Role,0,FALSE,FALSE,NA,NA
5,RT @bIondiewasabi: LA has stopped transporting heart attack and stroke victims to hospitals because there are no beds due to covid overload…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alejandrag0mez,11196,TRUE,FALSE,NA,NA
6,sorry I havent been active on here it's because I've been playing subway surfers obsessively since I got covid,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",would_that_i,0,FALSE,FALSE,NA,NA
7,@Hawkijon @IngrahamAngle I tell everyone. also rinsing mouth with alcohol or mouthwash with alcohol is proven to re… https://t.co/VEdC5b8o9t,FALSE,0,Hawkijon,02/01/2021 22:22,TRUE,1.35E+18,1.35E+18,73907042,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",45Supporter2020,0,FALSE,FALSE,NA,NA
8,RT @rupert_pearse: COVID ICU again today. Almost all my patients are less than 60 years old and previously fit. Some are very young. If you…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KingJesseIV,20683,TRUE,FALSE,NA,NA
9,"Congressman-elect who died of COVID said:""'thanks to Trump, “America is defeating COVID-19.'... after staging multi… https://t.co/lKXmhWygBN",FALSE,0,NA,02/01/2021 22:22,TRUE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HealthCareRenew,0,FALSE,FALSE,NA,NA
10,RT @thurgoodhamer: My friend (an MD) told me not to do any rigorous exercise for 3 months after my COVID diagnosis because of the possibili…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",nohilism,10296,TRUE,FALSE,NA,NA
11,"@richie26188 @connellgm51 @cpenguina @jimclark67crop Many are false positive.
Almost nobody has died solely from co… https://t.co/TKyurUlCgp",FALSE,0,richie26188,02/01/2021 22:22,TRUE,1.35E+18,1.35E+18,91858986,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DavidBHerbert,0,FALSE,FALSE,NA,NA
12,RT @rena_korb: Georgia you have the chance to return purpose to Congress with your vote for @ReverendWarnock and @Ossoff. Biden-Harris need…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hipchique,22,TRUE,FALSE,NA,NA
13,"RT @MeidasTouch: If we wanted @tedcruz to vote for $2,000 covid survival checks maybe we should have called his wife ugly first",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GNRtruth,922,TRUE,FALSE,NA,NA
14,RT @maxfawcett: Am I...enjoying a Rick Bell column? https://t.co/X6WdaH8m1v,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",spiderzjay,169,TRUE,FALSE,NA,NA
15,"@Omahan4Chiefs @KETV On Thursday, December 31, the Douglas County Health Department (DCHD) reported 298 new cases o… https://t.co/h7fDEn9iun",FALSE,0,Omahan4Chiefs,02/01/2021 22:22,TRUE,1.35E+18,1.35E+18,528991943,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jonjon2810,0,FALSE,FALSE,NA,NA
16,"RT @PHE_uk: Commenting on reports on mixing vaccines, Dr Mary Ramsay, Head of Immunisations at PHE, said: “We do not recommend mixing the C…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",VernaZinclair2,331,TRUE,FALSE,NA,NA
17,"RT @heykeir: @Cleavon_MD ""I haven't left my house. There's no way I could have Covid.""
*10 minutes later*
""Yesterday, when my ten grandchil…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",veronica__boyd,91,TRUE,FALSE,NA,NA
18,"RT @itvnews: Covid: Leading teaching union advises primary school staff not to return to classrooms
https://t.co/Kuiuh5vERv",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",timg33,11,TRUE,FALSE,NA,NA
19,RT @dremilyportermd: Reading comments on a local drag queen’s GoFundMe for her COVID treatment. Uninsured and on ventilator since 12/21. An…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BrendaSchlossb1,42,TRUE,FALSE,NA,NA
20,"RT @AlexandriaV2005: climate change is causing more air inversions in the winter, trapping pollution. And you thought you could breathe aft…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JimBair62221006,10,TRUE,FALSE,NA,NA
21,RT @guardian: Symptomless cases in schools could be key driver in spread of Covid-19 https://t.co/t5KQun3gRc,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nglwaug,158,TRUE,FALSE,NA,NA
22,"RT @kathygriffin: @MollyJongFast @JennaEllisEsq JENNA, YOU GOT COVID FROM A RUDY GIULIANI FART",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",colletti_mimi,180,TRUE,FALSE,NA,NA
23,RT @Ro_Reveur: Even pre Covid you couldn’t catch me at a function like this.,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ornellasiobhan_,49,TRUE,FALSE,NA,NA
24,"@SshMySoapsAreOn @TODAYshow @SRuhle If My boyfriend gave our child 
CoVid I would think about how lovely it would b… https://t.co/vfbD93UoSC",FALSE,0,SshMySoapsAreOn,02/01/2021 22:22,TRUE,1.35E+18,1.35E+18,1679185086,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SoapLiving,0,FALSE,FALSE,NA,NA
25,"RT @BCGovNews: As we look forward to a new year filled with hope in the fight against COVID-19, let's all make a resolution to keep each ot…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NecoleAnderson,19,TRUE,FALSE,NA,NA
26,RT @BrisOwnWorld: My brother got COVID on one of these sets. So many below-the-line folks desperately need the money after a year of nearly…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",audumbs,3,TRUE,FALSE,NA,NA
27,RT @main_feeling: Biggest flex of 2020: never caught COVID,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stussytussy,1529,TRUE,FALSE,NA,NA
28,"RT @DEADLINE: Larry King Hospitalized With Covid-19, 87-Year-Old Broadcaster In Unknown Condition – Report https://t.co/4t3WXcJJSZ",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sleepyserenade,176,TRUE,FALSE,NA,NA
29,RT @stevec009: Covid: All London primary schools to stay closed Why are #primary schools in #Tier4 in #London any different to those in any…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,,education_24x7,1,TRUE,FALSE,NA,NA
30,"https://t.co/Chb6ihuV3q

In Sept 2020, FRANCE uncovers its rapidly spreading mutant CV strain soon, soon after Spai… https://t.co/0gtFpMQps4",FALSE,0,mrg067a1,02/01/2021 22:22,TRUE,1.35E+18,1.35E+18,1.31E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mrg067a1,0,FALSE,FALSE,NA,NA
31,"RT @BoydHuppert: Mickey's is in trouble. The Mattson family, which has run the iconic St. Paul diner for 82 years, has launched a GoFundMe…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",k102362,104,TRUE,FALSE,NA,NA
32,"RT @MarkLevineNYC: In April, 1947 New York City faced a terrifying smallpox outbreak. 23 days later the City had vaccinated 6 million peopl…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ManhattanTimes,4221,TRUE,FALSE,NA,NA
33,"RT @DrZoeHyde: I hope my position on children and COVID-19 is clear to all who follow me, but I want to make it crystal clear to those in U…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZoeHollands,1657,TRUE,FALSE,NA,NA
34,"RT @theislaysheep: Just a small political comment.

What makes anyone think that #teachers want to teach online.

Has anyone ever tried to…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",donttelllies_,1,TRUE,FALSE,NA,NA
35,"RT @ABC: Reports are down, while hotline usage remains high among minors. https://t.co/POgO0UWRkD",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jimmy_Villain,8,TRUE,FALSE,NA,NA
36,RT @vermontgmg: And *another* GOP state elected official has died of Covid-19. Every single state and federal elected official who has been…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NancyBourne2,389,TRUE,FALSE,NA,NA
37,RT @chrischirp: So all the bad covid things me &amp; others were shouting about in the 2 weeks before Xmas are happening &amp; continuing to worsen…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DougSRobertson,2424,TRUE,FALSE,NA,NA
38,@SaltyDuchess @KatieHa33317111 @mcash I don’t think teachers are always portrayed fairly in the media. Most are har… https://t.co/SDT3HbRIEL,FALSE,0,SaltyDuchess,02/01/2021 22:22,TRUE,1.35E+18,1.35E+18,469792744,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KarinKMacDee,0,FALSE,FALSE,NA,NA
39,"RT @YorksBylines: Covid-19 vaccine | Rather than following the science, the govt appears to have panicked in response to the exponential ri…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MFIJake,38,TRUE,FALSE,NA,NA
40,RT @bIondiewasabi: LA has stopped transporting heart attack and stroke victims to hospitals because there are no beds due to covid overload…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rebeccawantsham,11196,TRUE,FALSE,NA,NA
41,"RT @ellorysmith: This girl I went to college with tested positive for covid, and then went to an NYE party INSIDE AND UNMASKED what should…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mestaclocan85,21,TRUE,FALSE,NA,NA
42,"RT @chicagosmayor: Chicago has already distributed &gt;95% of the COVID-19 vaccine doses it has received. However, at the current rate of dose…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JHillport,469,TRUE,FALSE,NA,NA
43,@SaraCarterDC I will take the Covid-19 vaccination when it becomes available to me. I don’t agree with them being m… https://t.co/idKctiMagJ,FALSE,0,SaraCarterDC,02/01/2021 22:22,TRUE,1.35E+18,1.35E+18,25202268,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ToBellaG,0,FALSE,FALSE,NA,NA
44,"RT @carterforva: Virginia could've had a minimum wage increase yesterday, but our governor (Dem) decided to postpone it until May because o…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheGreenAnd,152,TRUE,FALSE,NA,NA
45,"RT @TheMindsculpter: A guy at work's sister has been doing the Covid testing over Christmas and said it is all bullsh*t, nothing is collect…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shane_lim,62,TRUE,FALSE,NA,NA
46,RT @staceyabrams: I visited a Clayton Co. barbershop to hear from Black men and Georgians about what they need as we recover from Covid-19.…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nobu461103,629,TRUE,FALSE,NA,NA
47,RT @AlikaRito: I've lost my aunt to COVID. My sister got admitted to ICU due to COVID. I work in an ICU fully stetched due to COVID. I saw…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DeeGarcia_x0,2757,TRUE,FALSE,NA,NA
48,"On second thought , trumps rally appearances post Covid hospitalization should have had him walking out to the chor… https://t.co/nk59RTNjHg",FALSE,0,NA,02/01/2021 22:22,TRUE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LoringRob,0,FALSE,FALSE,NA,NA
49,@VelshiMSNBC @ltgrusselhonore I certainly wish Lt. General Honore would take over the distribution of the Covid 19… https://t.co/y4YwzZreT9,FALSE,0,VelshiMSNBC,02/01/2021 22:22,TRUE,1.35E+18,1.35E+18,69193833,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EikcivN,0,FALSE,FALSE,NA,NA
50,RT @IanLaveryMP: Covid has this country and its people on its knees. I’ve never ever experienced so many frightened individuals. It’s catas…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CarolJFW,756,TRUE,FALSE,NA,NA
51,"RT @EssexPR: I won’t be having the vaccine, because I’ve made the judgement that I don’t need it.
I’ve had Covid and in May tested for anti…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",afghan_dave,105,TRUE,FALSE,NA,NA
52,"RT @TheUnsilentMaj3: We lost the Senate when Mitch McConnell lost his virginity to the daughter of a CCP tycoon. 

Mitch is a millionaire.…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BKilpper,37,TRUE,FALSE,NA,NA
53,"RT @carlsmythe: And this, is why we are developing our testing platform to be fast, accurate and robust. 

Covid19 will be endemic, and the…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,,news24x75,7,TRUE,FALSE,NA,NA
54,Larry King Battling COVID-19 in Los Angeles Hospital: Report https://t.co/5OZ9Jz9P7J via @thedailybeast,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",joan_joan0709,0,FALSE,FALSE,NA,NA
55,"RT @doctor_oxford: Stony silence from @MattHancock &amp; @BorisJohnson on the crisis currently engulfing the NHS.

At a time when hospitals are…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Prof_DerekScott,4099,TRUE,FALSE,NA,NA
56,Vaccine chaos as UK reaches the eye of the covid storm – Yorkshire Bylines https://t.co/FqnwSpAPXG,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MarsPioneer,0,FALSE,FALSE,NA,NA
57,"RT @vermontgmg: According to @ballotpedia, Republican Congressman-Elect Letlow is the first congressional member or member-elect to die fro…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nursemomracecar,110,TRUE,FALSE,NA,NA
